Dates,CCMP Index,NYA Index,US0003M Index,SMART Index,LF94TRUU Index,USTBPETR Index,VIX Index,XAU Curncy,USDJPY Curncy,GBPUSD Curncy,USGG10YR Index,USTBEXP Index
06/04/2016,4920.715,10159.85,0.6306,19568.63,316.9653,-3.634,14.09,1222.22,109.72,1.4128,1.7549,179.884
07/04/2016,4848.366,10045.15,0.6288,19494.94,318.2784,-3.634,16.16,1237.05,108.15,1.4068,1.6889,179.884
08/04/2016,4850.689,10119.69,0.6308,19397.8,317.8912,-3.634,15.36,1240.69,108.07,1.4128,1.7167,179.884
11/04/2016,4833.399,10114.58,0.62985,19248.4,318.4339,-3.634,16.26,1257.94,108.01,1.4243,1.7254,179.884
12/04/2016,4872.091,10238.69,0.6296,19344,316.2634,-3.634,14.85,1255.03,108.76,1.4244,1.7761,179.884
13/04/2016,4947.42,10359.51,0.62835,19398.96,316.8856,-3.634,13.84,1246.39,109.21,1.4224,1.7639,179.884
14/04/2016,4945.886,10360.24,0.63285,19430.4,315.4724,-3.634,13.72,1225.2,109.21,1.4157,1.7919,179.884
15/04/2016,4938.216,10355.57,0.6331,19406.6,316.4434,-3.634,13.62,1233.99,108.76,1.4202,1.7518,179.884
18/04/2016,4960.017,10424.93,0.63435,19500.08,316.2937,-3.634,13.35,1232.19,108.85,1.4277,1.7711,179.884
19/04/2016,4940.33,10517.3,0.63485,19467.38,317.4508,-3.634,13.24,1253.35,109.13,1.4385,1.7851,179.884
20/04/2016,4948.15,10527.79,0.6351,19493.61,317.3982,-3.634,13.28,1252.74,109.68,1.4382,1.845,179.884
21/04/2016,4945.93,10454.82,0.6381,19425.1,315.1833,-3.634,13.95,1251.18,109.51,1.433,1.861,179.884
22/04/2016,4906.228,10511,0.63585,19411.58,314.9835,-3.634,13.22,1233.03,111.79,1.4403,1.8878,179.884
25/04/2016,4895.786,10465.65,0.63385,19470.82,315.4053,-3.634,14.08,1239.65,111.23,1.4488,1.9128,179.884
26/04/2016,4888.283,10522.58,0.63435,19421.17,315.023,-3.634,13.96,1240.75,111.39,1.4584,1.9271,179.884
27/04/2016,4863.141,10571.83,0.63835,19488.73,315.594,-3.634,13.77,1249.19,111.31,1.4556,1.8508,179.884
28/04/2016,4805.291,10480.45,0.6366,19349.3,317.24,-3.634,15.22,1264.25,108.34,1.4597,1.8243,179.884
29/04/2016,4775.358,10436.92,0.6366,19403.33,319.5349,-3.634,15.7,1293.53,106.5,1.4612,1.8333,179.884
02/05/2016,4817.594,10496.33,0.6366,19505.44,319.3821,-3.462,14.68,1293.9,106.44,1.4677,1.8723,182.164
03/05/2016,4763.224,10365.83,0.6329,19522.43,319.8117,-3.462,15.6,1287.3,106.31,1.4564,1.7963,182.164
04/05/2016,4725.64,10286.24,0.6341,19478.77,318.5345,-3.462,16.05,1277.5,107.08,1.4491,1.7752,182.164
05/05/2016,4717.094,10281.32,0.6318,19456.41,318.7449,-3.462,15.91,1276.63,107.28,1.4487,1.7453,182.164
06/05/2016,4736.155,10308.83,0.6296,19563.34,318.7134,-3.462,14.72,1288.99,107.12,1.4427,1.7789,182.164
09/05/2016,4750.209,10291.59,0.6296,19497.18,317.8913,-3.462,14.57,1265.69,108.41,1.4399,1.7507,182.164
10/05/2016,4809.88,10424.11,0.6281,19564.16,318.9554,-3.462,13.63,1260.36,109.28,1.4434,1.7613,182.164
11/05/2016,4760.688,10332.24,0.6266,19447.3,319.5838,-3.462,14.69,1272.88,108.52,1.4467,1.7367,182.164
12/05/2016,4737.334,10334.38,0.6261,19432.44,319.0807,-3.462,14.41,1271.1,108.95,1.4464,1.7516,182.164
13/05/2016,4717.676,10228.06,0.6276,19270.41,318.062,-3.462,15.04,1273.45,108.63,1.4365,1.7001,182.164
16/05/2016,4775.459,10332.47,0.6261,19377.69,318.3394,-3.462,14.68,1275.61,108.97,1.4406,1.7533,182.164
17/05/2016,4715.733,10257.61,0.6251,19257.37,319.3352,-3.462,15.57,1276.15,109.04,1.4472,1.7723,182.164
18/05/2016,4739.119,10239.65,0.6356,19285.38,317.9309,-3.462,15.95,1272.61,109.73,1.4609,1.8538,182.164
19/05/2016,4712.533,10192.48,0.6539,19354.99,317.0907,-3.462,16.33,1252.4,109.79,1.4618,1.8487,182.164
20/05/2016,4769.558,10250.49,0.6613,19158.58,316.3613,-3.462,15.2,1251.98,110.15,1.4502,1.8384,182.164
23/05/2016,4765.782,10226.56,0.6623,19141.63,316.2575,-3.462,15.82,1249.02,109.36,1.4484,1.835,182.164
24/05/2016,4861.056,10353.56,0.6653,19182.31,317.2013,-3.462,14.42,1228.97,109.99,1.4626,1.8629,182.164
25/05/2016,4894.891,10446.58,0.66655,19202,318.8898,-3.462,13.9,1223.95,110.21,1.4687,1.8664,182.164
26/05/2016,4901.766,10439.61,0.67405,19191.73,319.9439,-3.462,13.43,1220.42,109.8,1.4654,1.8282,182.164
27/05/2016,4933.505,10469.52,0.67305,19214.91,318.3612,-3.462,13.12,1212.38,110.31,1.4623,1.851,182.164
30/05/2016,4933.505,10469.52,0.67305,19214.91,318.3933,-3.462,13.12,1205.25,111.14,1.4635,1.851,182.164
31/05/2016,4948.055,10441,0.6858,19139.37,317.8237,-3.026,14.19,1214.88,110.68,1.4515,1.8458,183.392
01/06/2016,4952.251,10454.93,0.6813,19242.71,317.2985,-3.026,14.2,1207.85,109.66,1.4422,1.8354,183.392
02/06/2016,4971.363,10487.58,0.6801,19367.11,317.8161,-3.026,13.63,1211.09,108.73,1.4437,1.7989,183.392
03/06/2016,4942.517,10487.94,0.68215,19441.69,321.5882,-3.026,13.47,1244.2,106.53,1.4518,1.7004,183.392
06/06/2016,4968.713,10554.82,0.66065,19460.52,321.7446,-3.026,13.65,1245.98,106.94,1.4461,1.7367,183.392
07/06/2016,4961.753,10599.22,0.6566,19416.11,322.627,-3.026,14.05,1242.94,107.43,1.4549,1.7177,183.392
08/06/2016,4974.642,10638.36,0.658,19411.15,323.829,-3.026,14.08,1260.12,106.8,1.4534,1.7022,183.392
09/06/2016,4958.616,10589.82,0.65605,19432.25,322.7375,-3.026,14.64,1268.86,106.58,1.4464,1.6867,183.392
10/06/2016,4894.548,10446.1,0.6556,19437.01,321.6643,-3.026,17.03,1274.24,106.97,1.4257,1.6404,183.392
13/06/2016,4848.44,10349.18,0.6525,19332.95,321.1936,-3.026,20.97,1283.74,106.13,1.423,1.6096,183.392
14/06/2016,4843.551,10294.59,0.6548,19300.45,320.5242,-3.026,20.5,1282.43,106.08,1.4148,1.613,183.392
15/06/2016,4834.932,10297.16,0.65635,19218,322.5541,-3.026,20.14,1285.26,105.94,1.4168,1.572,183.392
16/06/2016,4844.915,10322.84,0.6466,19459.2,321.6897,-3.026,19.37,1302.24,104.36,1.4177,1.5788,183.392
17/06/2016,4800.338,10347.94,0.6444,19432.39,322.7689,-3.026,19.41,1298.65,104.16,1.4358,1.6078,183.392
20/06/2016,4837.214,10450.03,0.6465,19324.36,324.623,-3.026,18.37,1287.68,104.24,1.4678,1.6886,183.392
21/06/2016,4843.763,10490.78,0.64185,19325.35,323.2849,-3.026,18.48,1269.43,104.62,1.4662,1.7059,183.392
22/06/2016,4833.319,10473.06,0.6401,19233.68,323.2589,-3.026,21.17,1267.65,104.48,1.4706,1.6852,183.392
23/06/2016,4910.041,10641.17,0.6401,19330.55,324.6613,-3.026,17.25,1262.7,105.74,1.481,1.7458,183.392
24/06/2016,4707.979,10183.51,0.6236,19122.07,320.4294,-3.026,25.76,1315.75,102.22,1.3679,1.5599,183.392
27/06/2016,4594.443,9973.54,0.6271,19084.03,318.4255,-3.026,23.85,1322.1,101.83,1.3214,1.4377,183.392
28/06/2016,4691.867,10161.16,0.6311,19145.66,321.7045,-3.026,18.75,1314.58,102.68,1.3329,1.4664,183.392
29/06/2016,4779.246,10350.53,0.6461,19301.7,324.4183,-3.026,16.64,1325.01,102.72,1.3472,1.5155,183.392
30/06/2016,4842.672,10489.76,0.6541,19510.88,323.9469,-4.867,15.63,1316.13,103.19,1.3268,1.4697,184.47
01/07/2016,4862.567,10515.76,0.65335,19482.49,324.4944,-4.867,14.77,1341.35,102.52,1.3267,1.4441,184.47
04/07/2016,4862.567,10515.76,0.65635,19482.49,325.1806,-4.867,14.77,1351.2,102.5,1.3294,1.4441,184.47
05/07/2016,4822.901,10409.54,0.6571,19345.35,324.5886,-4.867,15.58,1355.01,101.52,1.3053,1.375,184.47
06/07/2016,4859.161,10441.58,0.6611,19479.58,323.9583,-4.867,14.96,1364.85,101.43,1.2945,1.3682,184.47
07/07/2016,4876.807,10413.97,0.6646,19398.11,324.355,-4.867,14.76,1361.09,100.67,1.2903,1.385,184.47
08/07/2016,4956.757,10571.78,0.6671,19497.17,324.7048,-4.867,13.2,1366.33,100.54,1.2954,1.3579,184.47
11/07/2016,4988.639,10627.2,0.6691,19488.64,323.7651,-4.867,13.54,1359.35,102.76,1.2968,1.4303,184.47
12/07/2016,5022.82,10726.79,0.67335,19511.99,323.5193,-4.867,13.55,1332.55,104.91,1.328,1.51,184.47
13/07/2016,5005.727,10734.2,0.6801,19536.51,325.5972,-4.867,13.04,1342.87,104.29,1.3192,1.4743,184.47
14/07/2016,5034.058,10786.63,0.6791,19529.73,325.3681,-4.867,12.82,1333.2,105.32,1.3321,1.5356,184.47
15/07/2016,5029.588,10773.12,0.68785,19513.26,322.6335,-4.867,12.67,1337.45,104.88,1.3192,1.5509,184.47
18/07/2016,5055.783,10793.17,0.6956,19532.43,323.1766,-4.867,12.44,1328.27,106.15,1.3257,1.5818,184.47
19/07/2016,5036.373,10758.54,0.6971,19568.87,321.8499,-4.867,11.97,1332.89,106.1,1.3119,1.5526,184.47
20/07/2016,5089.933,10793.1,0.7016,19594,320.7639,-4.867,11.77,1319.31,106.69,1.3187,1.5801,184.47
21/07/2016,5073.904,10758.62,0.7145,19554.21,320.943,-4.867,12.74,1330.25,105.83,1.321,1.556,184.47
22/07/2016,5100.162,10805.04,0.721,19628.34,320.0317,-4.867,12.02,1322.73,106.13,1.3109,1.5663,184.47
25/07/2016,5097.628,10752.43,0.7335,19612.97,320.3626,-4.867,12.87,1320.43,105.86,1.3137,1.5731,184.47
26/07/2016,5110.047,10772.99,0.743,19588.97,319.782,-4.867,13.05,1320.34,104.79,1.314,1.5611,184.47
27/07/2016,5139.81,10739.77,0.7515,19520.44,321.9648,-4.867,12.83,1327.39,105.69,1.3132,1.4976,184.47
28/07/2016,5154.982,10744.16,0.7565,19530.54,323.3324,-4.867,12.72,1334.96,104.86,1.3143,1.5044,184.47
29/07/2016,5162.131,10785.51,0.7591,19563.82,327.3028,-4.867,11.87,1351.28,102.06,1.323,1.4531,184.47
01/08/2016,5184.196,10730.2,0.7591,19563,325.0076,-5.139,12.44,1353.28,102.24,1.3204,1.5214,185.977
02/08/2016,5137.732,10661.13,0.7676,19514.72,324.3816,-5.139,13.37,1364.84,100.76,1.3337,1.5558,185.977
03/08/2016,5159.737,10695.14,0.7776,19556.36,324.5797,-5.139,12.86,1357.57,101.34,1.3328,1.542,185.977
04/08/2016,5166.248,10707.13,0.7876,19557.01,326.0778,-5.139,12.42,1362.7,101.13,1.3118,1.5008,185.977
05/08/2016,5221.121,10782.87,0.79235,19597.42,325.0283,-5.139,11.39,1336,101.82,1.3073,1.5885,185.977
08/08/2016,5213.141,10788.01,0.8065,19585.34,325.9827,-5.139,11.5,1336.01,102.57,1.3039,1.592,185.977
09/08/2016,5225.48,10804.51,0.816,19546.23,327.3887,-5.139,11.66,1340.08,101.95,1.3009,1.547,185.977
10/08/2016,5204.584,10774.98,0.8176,19508.26,330.101,-5.139,12.05,1345.01,101.34,1.3005,1.5074,185.977
11/08/2016,5228.399,10836.15,0.817,19563.59,330.7001,-5.139,11.68,1345.65,101.62,1.2971,1.5593,185.977
12/08/2016,5232.895,10822.41,0.81825,19550.41,331.2841,-5.139,11.55,1335.97,101.3,1.292,1.5135,185.977
15/08/2016,5262.015,10858.5,0.80411,19540.58,330.4111,-5.139,11.81,1341.5,101.23,1.2875,1.5576,185.977
16/08/2016,5227.111,10809.74,0.80128,19507.91,330.9374,-5.139,12.64,1348.42,100.33,1.3036,1.5746,185.977
17/08/2016,5228.658,10824.64,0.81128,19598.72,331.6151,-5.139,12.19,1344.43,100.32,1.3013,1.5491,185.977
18/08/2016,5240.146,10863.01,0.811,19627.41,334.2324,-5.139,11.43,1351.03,100.03,1.3138,1.5356,185.977
19/08/2016,5238.378,10829.15,0.81711,19676.38,331.6406,-5.139,11.34,1341.47,100.22,1.3075,1.5781,185.977
22/08/2016,5244.603,10815.92,0.82544,19709.8,333.5955,-5.139,12.27,1339.15,100.33,1.3131,1.5424,185.977
23/08/2016,5260.078,10847.49,0.82544,19638.55,335.2812,-5.139,12.38,1341.29,100.22,1.3187,1.5458,185.977
24/08/2016,5217.695,10791.18,0.82544,19594.53,335.3807,-5.139,13.45,1327.21,100.46,1.3237,1.5611,185.977
25/08/2016,5212.204,10784.37,0.82933,19576.01,335.2967,-5.139,13.63,1322.15,100.54,1.3187,1.5731,185.977
26/08/2016,5218.917,10749.33,0.83344,19478.42,335.9424,-5.139,13.65,1321.18,101.84,1.3137,1.6296,185.977
29/08/2016,5232.328,10811.35,0.83344,19507.18,334.4912,-5.139,12.94,1323.23,102.16,1.3081,1.5595,185.977
30/08/2016,5222.989,10797.54,0.84211,19478.8,334.4629,-5.139,13.12,1315.24,103.03,1.3085,1.5663,185.977
31/08/2016,5213.219,10764.75,0.83933,19445.76,333.9584,-5.567,13.42,1308.17,103.28,1.314,1.58,188.034
01/09/2016,5227.206,10771.93,0.83567,19485.72,336.0128,-5.567,13.48,1313.7,103.29,1.3275,1.5681,188.034
02/09/2016,5249.899,10856.92,0.83511,19447.62,333.8083,-5.567,11.98,1325.21,103.92,1.3294,1.6024,188.034
05/09/2016,5249.899,10856.92,0.83344,19447.62,334.5065,-5.567,11.98,1326.92,103.31,1.3313,1.6024,188.034
06/09/2016,5275.908,10890.79,0.84067,19486.41,337.9415,-5.567,12.02,1346.48,102.15,1.3422,1.534,188.034
07/09/2016,5283.926,10890.18,0.83356,19490.57,338.4515,-5.567,11.94,1344.68,101.83,1.332,1.5391,188.034
08/09/2016,5259.482,10882.33,0.84544,19513.14,335.7522,-5.567,12.51,1337.11,102.46,1.3294,1.599,188.034
09/09/2016,5125.908,10613.53,0.85222,19268.34,331.2885,-5.567,17.5,1327.83,102.69,1.3267,1.6749,188.034
12/09/2016,5211.888,10741.26,0.85578,19502.45,332.1541,-5.567,15.16,1321.85,101.91,1.3321,1.6629,188.034
13/09/2016,5155.255,10535.36,0.85028,19427.67,330.1395,-5.567,17.85,1323.09,102.2,1.3199,1.7271,188.034
14/09/2016,5173.771,10511.4,0.85389,19379.36,330.5407,-5.567,18.14,1322.76,102.49,1.3192,1.6976,188.034
15/09/2016,5249.686,10602.94,0.85656,19538.07,330.5535,-5.567,16.3,1316.24,102.26,1.3216,1.6907,188.034
16/09/2016,5244.566,10532.27,0.85711,19523.5,329.254,-5.567,15.37,1310.35,102.29,1.3002,1.6926,188.034
19/09/2016,5235.027,10564.3,0.86067,19394.89,328.721,-5.567,15.53,1314,101.74,1.3048,1.7118,188.034
20/09/2016,5241.352,10560.26,0.86589,19310.72,328.6721,-5.567,15.92,1314.92,101.67,1.298,1.6892,188.034
21/09/2016,5295.182,10708.37,0.86333,19384.2,328.606,-5.567,13.3,1325.94,100.72,1.2977,1.6511,188.034
22/09/2016,5339.523,10793.66,0.85672,19339.07,334.0968,-5.567,12.02,1340.87,100.81,1.3084,1.6183,188.034
23/09/2016,5305.747,10717.99,0.85294,19246.86,332.768,-5.567,12.29,1337.56,101.02,1.2966,1.6184,188.034
26/09/2016,5257.491,10624.88,0.85294,19220.43,334.1832,-5.567,14.5,1340.22,100.34,1.2977,1.5839,188.034
27/09/2016,5305.711,10665.34,0.85378,19303.91,335.0701,-5.567,13.1,1327.19,100.37,1.3021,1.5564,188.034
28/09/2016,5318.547,10753.45,0.83769,19378.79,335.9239,-5.567,12.39,1321.77,100.58,1.3009,1.5719,188.034
29/09/2016,5269.154,10643.52,0.84561,19181.9,336.3108,-5.567,14.02,1321.98,101.15,1.2977,1.5599,188.034
30/09/2016,5312.002,10721.74,0.85367,19252.3,334.1539,-5.13,13.29,1315.87,101.35,1.2972,1.5944,188.707
03/10/2016,5300.874,10690.77,0.85789,19280.45,335.0733,-5.13,13.57,1311.16,101.53,1.2854,1.6221,188.707
04/10/2016,5289.657,10629.15,0.86433,19143.35,332.8968,-5.13,13.63,1271.16,102.95,1.2735,1.6864,188.707
05/10/2016,5316.02,10683.94,0.86794,19160.59,332.38,-5.13,12.99,1262.71,103.51,1.2754,1.7021,188.707
06/10/2016,5306.852,10675.74,0.87156,19240.71,331.9456,-5.13,12.84,1252.67,103.96,1.2646,1.7372,188.707
07/10/2016,5292.405,10626.92,0.87606,19260.92,329.4798,-5.13,13.48,1257.08,102.98,1.2434,1.7181,188.707
10/10/2016,5328.674,10682.67,0.87389,19203.11,328.1338,-5.13,13.38,1258.04,103.74,1.2381,1.7181,188.707
11/10/2016,5246.788,10548,0.8775,19095.63,326.6836,-5.13,15.36,1256.14,103.46,1.2158,1.7638,188.707
12/10/2016,5239.019,10560.27,0.88111,19108.29,324.3557,-5.13,15.91,1252.04,104.38,1.2221,1.7692,188.707
13/10/2016,5213.333,10522.94,0.88,19075.69,324.1186,-5.13,16.69,1256.09,103.63,1.2249,1.7411,188.707
14/10/2016,5214.161,10521.3,0.88167,18983.71,322.3153,-5.13,16.12,1251.03,104.18,1.2191,1.7977,188.707
17/10/2016,5199.823,10492.86,0.87761,18970.15,322.5662,-5.13,16.21,1256.22,103.92,1.2198,1.766,188.707
18/10/2016,5243.836,10567.81,0.88122,18968.98,325.006,-5.13,15.28,1262.62,103.84,1.2293,1.7379,188.707
19/10/2016,5246.412,10600.92,0.88067,18992.76,325.9333,-5.13,14.41,1269.5,103.27,1.2276,1.7432,188.707
20/10/2016,5241.833,10589.24,0.88178,18938.86,326.3229,-5.13,13.75,1266.35,103.95,1.2274,1.7556,188.707
21/10/2016,5257.402,10571.88,0.88178,19013.27,325.1459,-5.13,13.34,1266.46,103.8,1.2234,1.7347,188.707
24/10/2016,5309.827,10591.3,0.88372,18978.34,325.4463,-5.13,13.02,1263.7,104.23,1.2211,1.7647,188.707
25/10/2016,5283.399,10550.19,0.88567,18924.03,325.3394,-5.13,13.46,1272.09,104.25,1.2197,1.756,188.707
26/10/2016,5250.268,10528.19,0.89039,19040.04,325.0182,-5.13,14.24,1266.53,104.58,1.2226,1.7931,188.707
27/10/2016,5215.975,10503.06,0.88733,18982.51,322.5843,-5.13,15.36,1268.95,105.28,1.2169,1.8536,188.707
28/10/2016,5190.104,10476.62,0.88594,18944.16,321.0543,-5.13,16.19,1275.47,104.74,1.2185,1.8468,188.707
31/10/2016,5189.135,10481.89,0.88428,18938.33,323.1698,-5.634,17.06,1273.76,104.99,1.2228,1.8255,187.115
01/11/2016,5153.577,10414.05,0.88094,18827.98,322.762,-5.634,18.56,1288.7,104.2,1.2238,1.8274,187.115
02/11/2016,5105.565,10334.5,0.87567,18757.86,325.4256,-5.634,19.32,1305.22,103.33,1.2298,1.8025,187.115
03/11/2016,5058.408,10307.64,0.88094,18704.75,325.2898,-5.634,22.08,1300.63,103.01,1.2447,1.8115,187.115
04/11/2016,5046.371,10289.35,0.88261,18691.6,327.3434,-5.634,22.51,1305.06,103.12,1.2517,1.7762,187.115
07/11/2016,5166.173,10500.16,0.88678,18797.96,324.4373,-5.634,18.71,1282.39,104.42,1.2403,1.8261,187.115
08/11/2016,5193.489,10530.56,0.88233,18919.01,323.6653,-5.634,18.74,1277.03,105.08,1.2392,1.8547,187.115
09/11/2016,5251.072,10643.41,0.8865,19116.38,322.3535,-5.634,14.38,1276.14,105.36,1.2418,2.0571,187.115
10/11/2016,5208.796,10683.41,0.90206,19186.99,319.9324,-5.634,14.74,1266.84,106.65,1.2543,2.1501,187.115
11/11/2016,5237.114,10652.24,0.90567,19297.38,319.9944,-5.634,14.17,1227.64,106.65,1.2596,2.1501,187.115
14/11/2016,5218.396,10679.77,0.91122,19286.8,315.291,-5.634,14.48,1226.96,108.08,1.2497,2.2614,187.115
15/11/2016,5275.622,10745.51,0.90622,19389.86,316.0626,-5.634,13.37,1226.63,108.85,1.244,2.2189,187.115
16/11/2016,5294.584,10699.43,0.90872,19403.52,315.6356,-5.634,13.72,1226.56,109.2,1.2447,2.2225,187.115
17/11/2016,5333.973,10740.08,0.91122,19409.41,315.2548,-5.634,13.35,1220.52,109.87,1.2433,2.3026,187.115
18/11/2016,5321.513,10709.51,0.91622,19377.7,311.7358,-5.634,12.85,1207.89,110.91,1.2342,2.3548,187.115
21/11/2016,5368.86,10791.84,0.91983,19409.27,314.0573,-5.634,12.42,1212.33,111.1,1.2478,2.3154,187.115
22/11/2016,5386.35,10820.18,0.92483,19436.73,314.1515,-5.634,12.41,1212.46,111.04,1.2419,2.3119,187.115
23/11/2016,5380.678,10835.91,0.93011,19506.11,312.385,-5.634,12.43,1191.21,112.54,1.2463,2.3498,187.115
24/11/2016,5380.678,10835.91,0.93706,19232.62,313.7498,-5.634,12.43,1184.22,113.38,1.246,2.3498,187.115
25/11/2016,5398.92,10878.09,0.93733,19521.45,313.1891,-5.634,12.34,1183.56,113.22,1.2477,2.3572,187.115
28/11/2016,5368.813,10808.63,0.93511,19513.74,313.1664,-5.634,13.15,1189.32,112.35,1.2413,2.3124,187.115
29/11/2016,5379.918,10817.7,0.93067,19554.22,313.9469,-5.634,12.9,1187.22,112.67,1.2493,2.291,187.115
30/11/2016,5323.681,10838.46,0.93417,19478.47,313.4552,-6.113,13.33,1174.94,114.13,1.2498,2.3809,185.489
01/12/2016,5251.107,10828.99,0.94167,19480.18,312.4572,-6.113,14.07,1166.67,114.5,1.2582,2.4481,185.489
02/12/2016,5255.652,10838.58,0.94639,19471.14,315.8194,-6.113,14.12,1177.43,113.51,1.2729,2.3831,185.489
05/12/2016,5308.892,10910.9,0.94806,19416.7,316.7511,-6.113,12.14,1174.25,113.42,1.272,2.3941,185.489
06/12/2016,5333,10970.78,0.95083,19476.83,316.6816,-6.113,11.79,1168.19,113.91,1.2669,2.3887,185.489
07/12/2016,5393.762,11114.61,0.95083,19768.82,317.6149,-6.113,12.22,1175.7,113.78,1.2603,2.3401,185.489
08/12/2016,5417.356,11149.96,0.95306,19825.07,316.0599,-6.113,12.64,1171.19,114.19,1.257,2.4071,185.489
09/12/2016,5444.498,11191.79,0.9565,19939.07,314.412,-6.113,11.75,1159.86,115.32,1.2572,2.4675,185.489
12/12/2016,5412.54,11177.28,0.95872,19925.24,314.6873,-6.113,12.64,1165.02,114.98,1.2695,2.4712,185.489
13/12/2016,5463.829,11237.17,0.96344,19943.25,315.666,-6.113,12.72,1156.94,115.28,1.2681,2.4713,185.489
14/12/2016,5436.672,11098.67,0.97039,19855.52,315.5903,-6.113,13.19,1161.61,115.16,1.2698,2.5707,185.489
15/12/2016,5456.854,11131.89,0.99317,19812.89,307.5414,-6.113,12.79,1128.72,117.91,1.2441,2.5967,185.489
16/12/2016,5437.162,11125.22,0.99733,19749.29,307.6373,-6.113,12.2,1134.88,117.93,1.2496,2.5916,185.489
19/12/2016,5457.441,11128.54,0.99428,19756.47,308.6046,-6.113,11.71,1140.27,116.72,1.2419,2.5382,185.489
20/12/2016,5483.944,11172.19,0.99622,19748.26,308.7837,-6.113,11.45,1132.53,117.79,1.2358,2.5586,185.489
21/12/2016,5471.433,11142.57,0.99761,19731.49,310.5838,-6.113,11.27,1132.29,117.59,1.2353,2.5348,185.489
22/12/2016,5447.422,11114.14,0.99706,19733.54,310.808,-6.113,11.43,1129.16,117.58,1.2301,2.5515,185.489
23/12/2016,5462.689,11128.8,0.99706,19747.36,311.3207,-6.113,11.44,1133.3,117.33,1.2282,2.5373,185.489
26/12/2016,5462.689,11128.8,0.99706,19747.36,311.3798,-6.113,11.44,1133.3,117.13,1.2284,2.5373,185.489
27/12/2016,5487.441,11146.4,0.99706,19724.29,311.401,-6.113,11.99,1137.42,117.46,1.2266,2.5596,185.489
28/12/2016,5438.556,11058.88,0.99817,19634.38,312.0529,-6.113,12.95,1138.61,117.54,1.2227,2.508,185.489
29/12/2016,5432.088,11074.33,0.99789,19605.07,314.3031,-6.113,13.37,1156.01,116.5,1.2226,2.475,185.489
30/12/2016,5383.117,11056.89,0.99789,19576.4,316.2711,-6.113,14.04,1147.5,116.96,1.234,2.4443,185.489
02/01/2017,5383.117,11056.89,0.99789,19576.4,316.2711,-5.612,14.04,1147.5,117.39,1.2285,2.4443,191.089
03/01/2017,5429.084,11154.35,0.99872,19565.06,313.132,-5.612,12.85,1162.11,117.44,1.226,2.4444,191.089
04/01/2017,5477.005,11246.54,1.00511,19592.09,314.8296,-5.612,11.85,1165.01,117.38,1.2317,2.439,191.089
05/01/2017,5487.936,11247.69,1.00928,19553.27,317.818,-5.612,11.67,1182.09,115.41,1.2418,2.3443,191.089
06/01/2017,5521.055,11237.62,1.01011,19642.27,315.3414,-5.612,11.32,1172.63,117.02,1.2287,2.4193,191.089
09/01/2017,5531.818,11169.79,1.01483,19617.85,313.9787,-5.612,11.56,1182.86,116.17,1.2169,2.3647,191.089
10/01/2017,5551.818,11183.33,1.01789,19610.31,314.8962,-5.612,11.49,1184.36,115.84,1.2159,2.3757,191.089
11/01/2017,5563.649,11226.78,1.02178,19638.8,314.0457,-5.612,11.26,1188.83,115.38,1.2159,2.3721,191.089
12/01/2017,5547.487,11204.15,1.02178,19684.23,317.4538,-5.612,11.54,1200.25,114.04,1.2187,2.3631,191.089
13/01/2017,5574.116,11227.17,1.02317,19652.69,315.6224,-5.612,11.23,1197.34,114.49,1.2182,2.3964,191.089
16/01/2017,5574.116,11227.17,1.02372,19652.69,314.7736,-5.612,11.23,1202.98,114.11,1.2068,2.3964,191.089
17/01/2017,5538.727,11196.29,1.02483,19655.04,318.2494,-5.612,11.87,1213.29,112.94,1.2383,2.3253,191.089
18/01/2017,5555.654,11196.1,1.03011,19664.98,317.3818,-5.612,12.48,1212.75,113.41,1.231,2.4296,191.089
19/01/2017,5540.081,11148.85,1.04122,19598.16,314.4799,-5.612,12.78,1200.15,115.41,1.2302,2.4739,191.089
20/01/2017,5555.333,11192.79,1.04344,19601.32,314.2465,-5.612,11.54,1210.32,114.62,1.2375,2.4668,191.089
23/01/2017,5552.943,11170.62,1.03789,19594.71,317.5661,-5.612,11.77,1215.2,113.06,1.2477,2.3971,191.089
24/01/2017,5600.958,11249.28,1.03178,19686.13,318.5738,-5.612,11.07,1212.73,113.56,1.2527,2.4652,191.089
25/01/2017,5656.339,11339.05,1.03733,19718.27,317.4608,-5.612,10.81,1197.83,113.67,1.2607,2.5116,191.089
26/01/2017,5655.176,11313.12,1.039,19718.21,316.4667,-5.612,10.63,1187.05,114.62,1.2591,2.5043,191.089
27/01/2017,5660.782,11283.18,1.039,19718.16,317.3047,-5.612,10.58,1191.2,115.1,1.2555,2.4843,191.089
30/01/2017,5613.711,11205.24,1.034,19729.94,317.5676,-5.612,11.88,1197.29,113.6,1.2479,2.4881,191.089
31/01/2017,5614.786,11222.95,1.03456,19715.56,320.2614,-7.477,11.99,1210.59,113,1.257,2.4531,192.19
